year,date,debate_topic,original_name,speaker,matched_name,ratio,speech_content,party,role,party_ref,mp_id,file_ref,speech_length,match_method,session_indicator,date_ind,session_start_date,session_ref,obs_ids,procedural_ngrams,procedural_phrases,procedural_phrases_length,procedural_phrases_share
1811,1811-03-01,select committee appointed on commercial credit,mr h thornton,h thornton,h thornton,100,"took it for granted that the object was to inquire into the stale of trade only so far as this was connected with the means of giving relief to answer this purpose, the original motion was sufficiently well expressed the amendment proposed would lead into too large a field the first part of the amendment, that the committee should inquire into the state of the trade of the united kingdom, was then put and negatived the question being upon the latter part, that the committee should report on the cause that produced the same",C,mp,none,uk.proc.d.1811-03-01.4.1.20,uk.proc.d.1811-03-01,94,2,1,6,1810-11-01,4.5,46,NA,NA,0,0
1811,1811-03-01,select committee appointed on commercial credit,mr whitbread,whitbread,s whitbread,90,"stated, that in his opinion there were too many commercial men proposed, 13 out of the 21 being of that description, and thereby constituting a majority of the whole the remaining names, too, were chiefly those connected with the right hon gent, in office the right hon gent, seemed to hold out, that he had at first rather turned a deaf ear to the representations on this subject, and whether he was a convert to the opinions contained in these representations, or had brought forward the subject on account of the number of applications, and the respectability of the quarters from whence they came, he had not mentioned but if the commerce of the country was in an embarrassed state, and it was clear that it was, this committee was improperly constituted that there ought to be some commercial men, was certain but that they must have a strong bias to recommend the granting of relief, even though it might be doubtful to others whether such a measure would be proper, he thought selfevident, and therefore they ought not to constitute a majority he was surprised that the name of mr huskisson had not been originally proposed, and surprised that there should be any objection on his part when he was last mentioned he hyped some other names would be proposed the commercial majority was objectionable in the first place, and almost the whole of the vest would be under a vote for any measure of relief which the might have already suggested",LIB,mp,none,uk.proc.d.1811-03-01.4.1.27,uk.proc.d.1811-03-01,251,2,1,6,1810-11-01,4.5,47,chancellor of the exchequer,"the commercial majority was objectionable in the first place, and almost the whole of the vest would be under a vote for any measure of relief which the chancellor of the exchequer might have already suggested",36,0.141176470588235
1811,1811-03-04,dispute with america,mr whitbread,whitbread,s whitbread,90,"moved, that that paragraph in the prince regent's speech, which related to the discussions with america, should be read, in order to entitle him to ask a question on that subject the paragraph was then entered as read he had on a former night put a question to the right hon gent, opposite relative to the state of the discussions so long pending between his majesty's government and the american minister, and he then rose to request some further information on this subject, in explanation of what the right hon the had said in reply to him on friday night he had then asked that right hon gent, whether the hopes held out in the speech, of a favourable termination of our difference with america, were done away, the american minister having had his audience of leave the right hon , if he understood him right, answered, that the hopes of a favourable termination to the present discussions were not at an end for that, though the minister had indeed had his audience of leave, a chargé d'affaires still remained to conduct these discussions it was added, that a minister plenipotentiary had been appointed here to proceed to the united states it was of the utmost importance that the real state of the case should be thoroughly understood he therefore took that opportunity to state to the right hon , that he had it in a circuitous way, but from good authority, that the american minister considered the discussions as at an end before the audience of leave that though a chargé d'affaires was to remain here, he was not to carry on those discussions but that mr foster, on his arrival in america, would have to originate the whole anew in this situation of things, he asked the right hon , whether he would have any objection to lay the correspondence between marquis wellesley and mr pinkney before the house as to any influence they could have on the americans, they would know them sooner through their own press than from their publication here, and it was of the utmost importance they should be known here as soon as possible in the common channels of information he had seen articles, with some shew of coming from anthority, in which the differences were stated to be upon points which never could have been in discussion at all he wished this matter to be set right it was highly desirable, not only that the property of the merchant should be secured, but that the minds of the people in both countries should be kept free from whatever irritation and hostile feeling might arise from error and misconception",LIB,mp,none,uk.proc.d.1811-03-04.2.1.1,uk.proc.d.1811-03-04,447,2,1,7,1810-11-01,4.5,48,chancellor of the exchequer,the chancellor of the exchequer had said in reply to him on friday night,14,0.0308370044052863
1811,1811-03-04,dispute with america,mr whitbread,whitbread,s whitbread,90,"now understood the right hon to mean, that the chargé d'affaires was not to continue the discussions on the , but merely to keep up the general diplomatic correspondence between the two countries the points of difference he conceived were three the business of the chesapeake, the system of blockade, and the orders in council it did certainly appear very extraordinary, that the american minister should have considered the discussions on these points as terminated, while the government here thought otherwise the right hon refused to lay the correspondence before the house, and blamed the americans for publishing such documents when the americans got the right hons speech, perhaps, it would prevail upon them to alter the practice but in the present instance, the misfortune was that the papers would be published in america before the speech could possibly get there besides, though they had the speech, the argument would not apply for they, no doubt, would consider the discussion as terminated but he thought it of such great importance that the whole of this business should be known, that on friday, he would move for the production of the correspondence",LIB,mp,none,uk.proc.d.1811-03-04.2.1.3,uk.proc.d.1811-03-04,192,2,1,7,1810-11-01,4.5,49,matters in dispute,"gent, to mean, that the chargé d'affaires was not to continue the discussions on the matters in dispute, but merely to keep up the general diplomatic correspondence between the two countries",32,0.161616161616162
1811,1811-03-04,petition of printers booksellers and publishers,mr henry martin,h martin,r martin,75,"presented a petition from the printers, booksellers, and publishers, of the united kingdom, setting forth, that the petitioners constitute a numerous and respectable class of the community, and the employment in which they are engaged being intimately connected with the interests of literature, and productive of many advantages to the state, has ever been considered as entitled to the protection and encouragement of the legislature and that the petitioners have of late felt themselves aggrieved in the exercise of their trade and business by the provisions of the act 39 geo 79, intituled,an act for the more effectual suppression of societies established for seditious and treasonable purposes, and for better preventing treasonable and seditious practicesand, as they humbly apprehend that the regulations which they beg leave to submit to the consideration of the house have been productive of hardships never meant to be imposed upon the petitioners, they are encouraged to hope that the grievance of which they complain will find a remedy in the wisdom and humanity of parliament and that the preamble to that part of the act in which the petitioners are principally concerned states,that whereas all persons printing and publishing any papers or writings are by law answerable for the contents thereof, but such responsibility hath of late been in a great degree eluded by the secret printing and publication of such seditious, immoral, and irreligious papers or writings as aforesaid, and it is therefore highly important to the public peace that it should in future be known by whom any such papers shall be printedand in section 27 it is enacted,that from and after the expiration of forty days after the passing of the said act, every person who shall print any paper or book whatsoever, which shall be meant or intended to be published or dispersed, whether the same shall be sold or given away, shall print upon the front of every such paper, if the same shall be printed on one side only, and upon the first and last leaves of every paper or book which shall consist of more than one leaf, in legible characters, his or her name, and the name of the city, town, parish, or place, and also the name, if any, of the square, street, lane, court, or place in which his or her dwelling house or usual place of abode shall be and every person who shall omit so to print his name and place of abode on every such paper or book printed by him, and also every person who shall publish or disperse, or assist in publishing or dispersing, either gratis or for money, any printed paper or book which shall have been printed after the expiration of forty days from the passing of this act, and on which the name and place of abode of the person printing the same shall not be printed as aforesaid, shall for every copy of such paper so published or dispersed by him forfeit and pay the sum of 20 l and that the petitioners, sensible of the policy of preventing the dissemination oftreasonable, irreligious, immoral,or libellous publications, submit, without repining, to a variety of regulations, by which their occupation is treated as of a character so suspicious, as to stand in need of preliminary securities for anticipated misbehaviour, and is subject to jealous and irksome restraints to which no other branch of useful and honest industry is condemned but though the petitioners have anxiously endeavoured to comply with the provisions of the law, they have found themselves exposed, by accidental mistake or trivial omission, to grievous and vexatious prosecutions, and to the danger of incurring pecuniary penalties to an enormous amount, without having been guilty of any thing offensive to morals, religion, or government that, by the aboverecited act, a penalty of 20 l is imposed for every copy of any book or paper printed without the name or place of abode of the printer being thereto affixed with the most minute precision and the petitioners humbly represent to the house, that the accidental violation of this part of the act, in the most inconsiderable circumstance, is attended with a severity of punishment which could not have been foreseen or intended it frequently happens that handbills for the discovery of stolen property, or other objects of a similar nature, must, for the public accommodation, be published within a few hours from the time the manuscript is given to the printers, and the copies may, in defiance of all ordinary precaution, issue from the press without containing the printer's name or place of abode, according to the literal direction of the act in such a case, penalties to the amount of 100,000 l may be incurred by a publication of the most innocent nature the number of copies of handbills, and other papers of that kind, usually printed, is from 250 to 5,000, and on every separate copy a penalty of 20 l attaches the printer may thus be exposed to utter ruin by the inadvertence of his servants during his temporay absence, or by their negligence or fraud, after he has taken every precaution to satisfy the provisions of the law in fact, printers have in various instances been harrassed by repeated prosecutions for different copies of the same publication the omission of the word london in the description of a printer's place of abode, in addition to that of a wellknown street in the metropolis, which precluded all sapposition of wilful disobedience of the law, has been deemed to be an offence under the statute, and has subjected the party charged to protracted prosecution and expence for transgressions of no higher malignity than this, the petitioners are liable to a severity of punishment which would be deemed adequate atonement for the most aggravated misdemeanor in several instances, persons have been entrapped into a violation of the law by common informers, and have been prosecuted under circumstances which implied no blame whatever the offences too, of which such may be the ruinous consequences, an withdrawn from the impartial and human cognizance of a jury, and decided upon summary proceedings before a single justice of the peace no appeal to the quarter sessions from the decision of the justice is allowed, the magistrate has not even the power of mitigating the penalty in the most favourable circumstances, nor will any number of convictions bar farther proceedings, while a single copy can be produced on which a penalty has not been awarded, and the common informer being exempted from the payment of costs in case of failure, is not deterred from repeating his vexatious attempts to obtain a conviction and that, as the petitioners are amenable to the laws for any seditious, immoral, irreligious, or libellous books or papers, which they may be guilty of printing and publishing, they submit with becoming humility to the house, that it is unnecessary to secure, by such excessive accumulation of penalties, a compliance with a regulation which, in case of an inoffensive paper, they can have no interest to omit, and of which the punishment is so disproportioned to the offence if the publication be of an illegal nature, or of a dangerous tendency, the printer is discovered when there is evidence to convict him of neglecting the regulation of the act, and he may be punished according to the degree of guilt which he has really incurred the house, indeed, cannot doubt that the provisions in question have been converted into an engine of vexation and oppression to the petitioners, without any benefit to the public, when they are informed, that, in every instance of prosecution, the publication on which the printer has been sued has been of an innocent or even useful nature in most cases, though the punishment may be so severe, an improper motive cannot even be imputed to the offender, there is no temptation to fraudulent evasion, and the occasions on which the printer is most likely to expose himself to exorbitant forfeitures, are those in which his vigilance is beguiled by the innocence of the matter contemplating disobedience to this act he would guard against detection, but in printing an harmless hand bill, he does not reflect that he may forfeit 100,000 l by the forget fulness of a moment all the chances of escape are reserved for deliberate violation of the law, and the utmost severity of forfeiture is incident to casual inadvertency and the petitioners beg leave further to submit to the house, that, while penalties and inconveniencies of such serious magnitude may be incurred without any intention to violate the law, and without any criminal negligence of conduct, persons of common prudence must be deterred from engaging in an occupation attended with such hazard the petitioners are the principal sufferers by the hardships, laid upon a business from which they expected to gain a reputable subsistence, and which it is too late for them to abandon, but the discouragement so severely felt by them, will ultimately prove injurious to the public at large, since it must tend to banish capital, ability, and reputation from a branch of industry by which numbers of persons are now honourably supported, from which no inconsiderable revenue is derived to the state, and which once was considered deserving of the peculiar favour of a free country the violation of the law against which it was the object of the legislature to guard, is most likely to be committed by men who have neither property nor character to forfeit, and it would probably be found that the security of the public from seditious, immoral, irreligious, or libellous publications, can be little promoted by the studied degradation of the press, and by compelling all men of spirit, integrity, and prudence, to seek other means of employment and praying the house to take the premises into consideration, and to grant them such relief as to the wisdom of the house shall seem meet the petition was ordered to lie upon the table and mr martin gave notice, that in consequence of the grievances there stated, he would, on this day fortnight, move for leave to bring in a bill, to explain and amend the 39th of the king, relating to this subject",C,mp,none,uk.proc.d.1811-03-04.3.1.1,uk.proc.d.1811-03-04,1707,2,1,7,1810-11-01,4.5,50,NA,NA,0,0
1811,1811-03-04,papers relating to the east india company,mr creevey,creevey,t creevey,88,"rose, pursuant to notice, to submit to the house a motion relative to the amount of the dividend made by the directors of the east india company in the teeth of an act of parliament, at a time when they could not shew that they had any profits, from which alone such dividends were authorised to be made by law the hon assured the house that he should that night content himself with moving for a paper to ascertain the fact, that at the last time of declaring the dividend a sum of 630,000 l was distributed in dividends although he should only now move for that paper, yet he thought it but fair to state, that in his view of the subject, this was a direct violation of the laws in the act of william iii by which this company was established, as also by the act of queen anne, in which they were allowed to add 1,200,000 l to their original capital of two millions, it was expressly enacted, for the security of the proprietors and their creditors, that there should be no dividend except upon the net profits in 1765 a great alteration took place in the affairs of the company the grant of bengal from the great mogul elevated this company of merchants into territorial sovereigns although the original contract was changed by this circumstance, yet the rents of india, as well as the proceeds, were regulated by strict appropriation the company were to be allowed to divide s per cent on their capital, and of the excess of income, alter this dividend, three fourths were to go to the public, and one fourth to the company if it should appear that there were no net proceeds, they were not entitled by law to issue any dividend by a subsequent arrangement, after a dividend of 10 per cent they were required to set apart half a million for a sinking fund, to pay their debts, and to give another half million to the public the dividends were to be made only out of the proceeds, and according to the account of many of the directors, there had been no proceeds for a number of years not finding themselves able this year to pay the dividends by the old devices, they borrowed from government a million and a half, under pretence of carrying on their trade, but really, as he believed, to pay their dividends he believed that if their affairs were truly stated, it would appear that the company was now 15 millions worse than nothing they might, to be sure, have an equitable claim on the territory of india for that sure, on the assertion that many of their expences had been brought on them by the government at home it was impossible for any company to have managed worse than they had done they were now within three years of the expiration of their charter, and all their stock was spent if the charter should not be renewed to them, they would still remain a great company, having power to trade to the east indies, but they would not have this privilege exclusively, as they have at present he gave notice, that he would, on a future day, bring this conduct of the directors under the consideration of the house but at present, in order merely to ascertain the fact, he moved for the statement of the dividend of the years 1810–11, and of the rate per cent",INDEPENDENT,mp,none,uk.proc.d.1811-03-04.4.1.1,uk.proc.d.1811-03-04,578,2,1,7,1810-11-01,4.5,51,NA,NA,0,0
1811,1811-03-04,papers relating to the east india company,lord folkestone,folkestone,folkstone,95,"defended the statements of his hon friend, which he said were drawn from the exposition of the directors themselves from this it was clear that after deducting seven millions due to the proprietors of capital stock, yet more than seven millions were deficient, though the hon chairman had roundly contradicted the fact, while he admitted his ignorance of the law the act of parliament clearly laid down that the dividends should be paid out of the net proceeds of the company, and as this had not been complied with, he felt himself called on to support the motion of his hon",LIB,mp,none,uk.proc.d.1811-03-04.4.1.3,uk.proc.d.1811-03-04,101,2,1,7,1810-11-01,4.5,52,NA,NA,0,0
1811,1811-03-04,papers relating to the east india company,mr grant,grant,c grant,83,"said, that the hon had entirely mistaken the scope and meaning of the law and acts of parliament, and drawn wrong inferences from them it should be recollected that the whole territorial property of the company, together with the assets and other property, were to be set off against these seven millions not to speak of the prospective resources of the company, which, instead of going on from bad to worse, as stated by the hon were much better than they had been he did not feel it necessary at present to go far into the question, but he had to complain of the exaggerated statements which had been made, without any vouchers or papers to support them",INDEPENDENT,mp,none,uk.proc.d.1811-03-04.4.1.4,uk.proc.d.1811-03-04,118,2,1,7,1810-11-01,4.5,53,NA,NA,0,0
1811,1811-03-04,papers relating to the east india company,lord a hamilton,a hamilton,a hamilton,100,"observed, that he did not think the statements of his hon friend had been at all invalidated by the observations of the hon directors, who had merely contradicted the law and the fact, without entering into an explanation of either he thought that it would be right that the right hon who presided at the board of control, should satisfy the house in some degree on the question before them he felt some surprise that the directors should find no profits to pay the public out of the net proceeds, but quite enough to pay themselves under all the circumstances of the case, he would vote for the production of the papers, in order to see the principles of the hon and the grounds on which they proceeded",LIB,mp,none,uk.proc.d.1811-03-04.4.1.5,uk.proc.d.1811-03-04,128,2,1,7,1810-11-01,4.5,54,NA,NA,0,0
1811,1811-03-04,papers relating to the east india company,mr adam,adam,w adam,80,"had no wish to bring on an extended discussion, but from his connection with the company, he thought it necessary for him to deliver his opinion after the most minute consideration of the 107th and 111th sections of the act of 1793, he must say, that the conduct of the east india company, and of the directors in particular, was perfectly correct in point of law, and justified in all its parts by the act of parliament the grand fundamental principle which was to be considered by those who came to treat the question was, that the india system was the government of a great territory by a commercial company, audit was the right and duty of that commercial company to have their dividends paid out of the profits of their commerce",LIB,mp,none,uk.proc.d.1811-03-04.4.1.6,uk.proc.d.1811-03-04,131,2,1,7,1810-11-01,4.5,55,NA,NA,0,0
1811,1811-03-04,papers relating to the east india company,mr r thornton,r thornton,r thornton,100,"would not set about following the gentlemen who had already spoken on the other side of the house, as their information was so defective and their suppositions so extravagant the hon mover had told the company that they were beggars all beggars fifteen millions worse than nothing how extravagant that hon would perhaps have no objection to some of their stock, or a few of their india bonds, beggars as they were or, whatever his contempt for them might be, he would not dislike a few of their acres of territory",C,mp,none,uk.proc.d.1811-03-04.4.1.7,uk.proc.d.1811-03-04,91,2,1,7,1810-11-01,4.5,56,NA,NA,0,0
1811,1811-03-04,papers relating to the east india company,sir h montgomery,h montgomery,h c montgomery,92,"said shortly, that the distresses of the company arose out of their extravagance, in speculations of trade, and their wasteful mode of raising money he then proceeded to detail some of the modes adopted for the circulation of the company's bills in india, and ended by saying, that the directors would have to provide for twelve millions of bills in the course of the present year",C,mp,none,uk.proc.d.1811-03-04.4.1.8,uk.proc.d.1811-03-04,67,2,1,7,1810-11-01,4.5,57,NA,NA,0,0
1811,1811-03-04,papers relating to the east india company,mr creevey,creevey,t creevey,88,"had heard nothing to convince him of his error he had been charged with misconceiving the law and the fact but for the fact, he had only taken the documents that were on their table he found a learned member mr adam agreeing with him that the company were entitled to pay a dividend only out of their profits so that finally he had for his fact the secretary of the directors, unless they chose to disown their secretary's act and for his law, he had the authority of the counsel to the board by the documents signed by the secretary, the company were certainly fifteen millions worse than nothing but it would be expedient to know if any case on the subject had been submitted to that learned counsel, and if it were, it ought to be laid before the house, as, on a subject of such high importance, they could not have too much information",INDEPENDENT,mp,none,uk.proc.d.1811-03-04.4.1.10,uk.proc.d.1811-03-04,158,2,1,7,1810-11-01,4.5,58,NA,NA,0,0
1811,1811-03-04,foreign ministers pensions bill,mr leach,leach,j leach,83,", pursuant to notice, rose to move for leave to bring in a bill to explain and amend so much of the act of last session as related to the granting of pensions to ministers who might have served his majesty at foreign courts the grounds upon which he brought forward his motion were few and simple it must be obvious, that diplomatic appointments, though the situations were high and honourable, were not sought after by persons to whom the revenue of office was indifferent there might have been some exceptions, but in general such offices were courted as likely to afford an honourable provision the revenue enjoyed during service afforded no fund for future provision, and when it was considered that persons holding diplomatic appointments uniformly detached themselves from their connections, and abandoned all views from the prosecution of professions, it must be obvious that they were entitled to some provision after the cessation of their services, or in the interval of nonemployments as it was necessary to hold out encouragement to persons of a liberal education and accomplishments to undertake this office, it became the consideration of parliament in 1782, and they then made provision for them the words of the act of last session introduced a change of policy, and lessened the encouragement which parliament had pledged themselves to bestow upon such individuals no person could now engage in this branch of public service without being independent but he submitted to the house whether it could be just to apply the provisions of that act to persons who had actually been in that employment previous to its passing they, perhaps, would not have accepted of their situations, if they had not expected remuneration for their meritorious services as that act might disappoint their just expectations, he thought that it ought to be explained and amended upon that point to which he had alluded",C,mp,none,uk.proc.d.1811-03-04.5.1.1,uk.proc.d.1811-03-04,314,2,1,7,1810-11-01,4.5,59,NA,NA,0,0
1811,1811-03-04,penitentiary houses,sir s romilly,s romilly,s romilly,100,"would not oppose the motion, though he was still of opinion, that on a subject clear almost to demonstration, an address to the crown at once would be the preferable proceeding as a committee was to be appointed, however, he thought the objects of their inquiry should be more extensive he would have then investigate the comparative advantages of confinement in penitentiary houses with imprisonment in the hulks, and transportation to new south wales it might turn out, that the first of those punishments might frequently be substituted, with benefit both to the culprit and the public, for the two last and more particularly for the last, the effects of which were, he believed, frequently the reverse of those which it was intended to produce, and the expence of which was enormous when compared with the expence of erecting penitentiary houses he proposed as an amendment to insert the words and that the committee inquire into the effects that have been produced by the punishments of transportation to new south wales, and of imprisonment on board the hulks,",LIB,mp,none,uk.proc.d.1811-03-04.6.1.2,uk.proc.d.1811-03-04,178,2,1,7,1810-11-01,4.5,61,thereon to the house,"he proposed as an amendment to insert the words and that the committee inquire into the effects that have been produced by the punishments of transportation to new south wales, and of imprisonment on board the hulks, and report their opinion and observations thereon to the house",47,0.25
