year,date,debate_topic,original_name,speaker,matched_name,ratio,speech_content,party,role,party_ref,mp_id,file_ref,speech_length,match_method,session_indicator,date_ind,session_start_date,session_ref,obs_ids
1811,1811-03-06,committee of supply,mr creevey,creevey,t creevey,88,"said, he came to exercise his undoubted right as a member of parliament, of saying or moving any thing upon the subject of Grievances, whenever the question of Supply was before the House. On that day of this present session, when a Supply was first mentioned, he had, in the exercise of this same right, complained of the intolerable grievance of passing various bills of the first importance last session, at hours of the night when few members were present, and the subject of them impossible to be discussed or known. Yesterday had produced a new Standing Order from the House, professing to remedy this evil, by giving precedence on certain days to Orders of the Day before Notices, and on other days to Notices before Orders of the Day but the avowed principle of this new Order was convenience to members, and no advantage to the public the grievance he had complained of was not redressed by this new Order, and therefore he had voted against it as many Bills might still be brought on at four o'clock in the morning, after fifty other orders of the day and therefore, where was the protection of this new Standing Order Under these circumstances, it became the indispensible duty of members to insist upon their right of making motions without notice, upon subjects when the interests of the country were most deeply involved, and when the right of making such motions was one of the vital principles of the constitution these subjects were, whenever supply was before the House whenever that name was mentioned, any member had a right, by immemorial parliamentary law and usage, immediately to originate any motion, complaining of, or inquiring into a grievance. He then quoted, as an authority, a case in the House of Commons, in the beginning of Charles I, when on a supply being moved, lord Coke stated, amongst other grievances, newinvented offices with large fees unprofitable offices, which the king might partly take away with law, with love of his people, and his own honour multiplicity of offices in one man voluntary pensions or immunities, which ought to be stopped till the king's debts were paid. And then lord Coke moved for a committee to put down these things. This was the true way, this was the way in which all our sinecure placemen ought to be dealt with and if they were to be all brought forward one after another, upon these motions of supply, it would do more to get quit of this scandal, so justly odious to the country, and so naturally injurious to the characters of public men, than all the reports on these subjects put together. Taking one of the leading grievances upon this subject, namely, the paying the marquis of Buckingham and lord Camden 50,000 l . between them, out of the taxes, for doing nothing, he moved That the House do consider this Grievance this day fortnight.",INDEPENDENT,mp,none,uk.proc.d.1811-03-06.2.1.2,uk.proc.d.1811-03-06,488,2,1,9,1810-11-01,4.5,81
1811,1811-03-06,committee of supply,mr tierney,tierney,g tierney,88,"said, that the motion should certainly have his support, inasmuch as it was meant to try the right of every individual member. He was the last man to wish that courtesy to the House should be neglected, but the right hon. gent. was not contented with the convenience derived from the observance of this courtesy, but had rather acted on the principle, that because the House granted certain indulgencies, he would extend his claims, and make them matter of right. He was not the first minister who had lost his temper, and indeed it was very hard on him that he should have to spend so many hours in that House. But he apprehended that the experience of last session gave him an additional cause of alarm, and that he was afraid not merely of being kept out of bed, but of being left in a minority a still greater inconvenience.",LIB,mp,none,uk.proc.d.1811-03-06.2.1.4,uk.proc.d.1811-03-06,152,2,1,9,1810-11-01,4.5,82
1811,1811-03-06,committee of supply,mr witberforce,witberforce,w wilberforce,83,"thought that the object of the Resolution was only to try an experiment for the purpose of promoting the general accommodation of the House, and of facilitating public business. It was therefore, in his opinion, rather unfair so soon to attempt an infringement of it. The inconvenience which it sought to remedy, had been acknowledged on all sides, and he could not regard it, therefore, as any deep laid scheme of the ministers to prevent those discussions in that House., which were so necessary under a free government. Wishing well as he did to the interests of the country, he feared that they were sometimes in danger of suffering by deferring the consideration of questions in which they were involved to party objects and divisions.",C,mp,none,uk.proc.d.1811-03-06.2.1.5,uk.proc.d.1811-03-06,127,2,1,9,1810-11-01,4.5,83
1811,1811-03-06,committee of supply,mr ponsonby,ponsonby,g ponsonby,89,"had no doubt of the veracity of the hon. member's frequent declaration of the honesty and purity of his intentions, but he should not have thought it necessary to remind him that the charge of delaying or obstructing public business, could not justly be applied to that side of the House. Who had the power of terminating the session Who the power of calling Parliament together The minister did all this, and it was therefore idle to impute any accidental inconvenience of a want of time for the due consideration of important questions to any individual members of the House. He was far from desiring to give any captious opposition to the Resolution of last night, but the present motion involved a point, as he deemed, of the highest importance, not only to the privileges of the House but to the interests of the country.",LIB,mp,none,uk.proc.d.1811-03-06.2.1.6,uk.proc.d.1811-03-06,147,2,1,9,1810-11-01,4.5,84
1811,1811-03-06,committee of supply,mr whitbread,whitbread,s whitbread,90,"gave notice, that in consequence of the Resolution which had been come to, he should on an early day, submit certain regulations to the House, which that Resolution made necessary. He intended to move, That the Orders of the Day should be called over in regular succession and also to move, That no motion of importance should be brought on alter ten o'clock.",LIB,mp,none,uk.proc.d.1811-03-06.2.1.10,uk.proc.d.1811-03-06,65,2,1,9,1810-11-01,4.5,85
1811,1811-03-07,appeals in the house of lords and suitors in chancery,mr m a taylor,m a taylor,m a taylor,100,"rose to bring forward his motion respecting the cases of Suitors in the other House of Parliament, and in the Court of Chancery. The hon. gent, regretted that he should be compelled to resort to the painful necessity of calling the most serious attention of the House to the situation of appellants in the highest court of judicature in the kingdom, and to the cases of suitors in the high court of Chancery. He had thought that after the assurance which he received during the last session from the right hon. the Chancellor of the Exchequer, that something would be done to redress the grievances of which suitors complained, that he should have been spared the trouble of intruding himself again on the notice of the House. As yet, however, notwithstanding the promise given, nothing had been done at least no active measure had been taker. It was true that a motion had been made in the House of Lords, and a committee appointed to inquire into these cases. Here the Speaker interrupted the hon. gent. by reminding him that he was not strictly in order in making references to the proceedings in the other House of Parliament. proceeded, and admitted that he was not in order, observing, however, that in alluding to those proceedings, he spoke of the House of Lords as an appellant jurisdiction. In the House of Lords then a motion had been made The Speaker again, to order, requested the hon. gent. would abstain from making allusions to those proceedings, because this House had no distinct knowledge of them. then declared, that though a committee for investigating the state of Appeals had, in another place, been appointed, yet he should not be deterred from offering to the House his opinions as to the line of duty which ought to be pursued. When it was made known to the House that great abuses did exist, not from the conduct of the judges, for that he was happy to say was far above suspicion, but from the delay of justice occasioned by the vast number of suitors which came before the court, it surely would not be denied, that in appealing to the justice of this House to render to the subjects of the realm what they had the right of claiming, he did no more than an act of duty. What he desired the House was, to appoint a committee to inquire into the state of Appeals, by searching the LordsJournals meaning to follow that motion up by another which might be attended with advantageous effects to the suitors. He trusted it would not be imputed to him that he came forward arrogantly with idle plans of innovation. All he desired for the subject was justice, as my lord Coke very constitutionally had said Let the suitors in court be heard fully without denial, and have justice speedily without delay. That was what he now asked. To shew that some alteration in the mode of administering justice in the courts of equity was now requisite, he need only state the information which he had received. This information, which might not be strictly correct, but which, however, would be gathered from the Register's Book in the court of Chancery, stated that suits had been so long before that court, that many persons interested therein had died before the termination of them more than half of the property, the object of litigation, was consumed in carrying on the suit, and the survivors having no right to the property when the case was at length heard. When, therefore, such grievances were proved to exist, it became the duty of the legislature to apply the remedy, and he called upon the House now so to do. The public contributed enough for doing what actually was not done. The exorbitant sums paid for fees on trials, evidently shewed that at least the public were entitled to have justice. It might be said, that the second lord at the head of the court employed the whole of his time in giving his attention to the cases before him. Why, so he did, but was it possible for any man, however eminent his abilities or sedulous his attention however anxious to dispose of the business of his court, when it had increased so much, could he do what a judge had done 50 years before, when the number of the cases was nothing in comparison with the present time In former times, in cases of bankruptcy only, namely, in 1731, just before lord Talbot was made lord chancellor, the commissions sued out in that year amounted to 160 they, notwithstanding the prosperity of the country about which so much had been vaunted by gentlemen opposite, in 1809 amounted to 1,100 and in the present year, as he was informed, to upwards of 2,400 Besides this accumulation, there were those of wills, settlements, and a variety of other cases, which came under the cognizance of the court, to an amount four or five times greater than in lord Hardwicke's time. Was it possible, then, for one judge to get through such an immensity of business With every respect for lord Eldon, whom he had known for many years, it was in his opinion impossible, however desirous he might be of doing his duty to the public, to get through it. In moving for the committee, he assured the House he meant nothing invidious to the noble lord. He asked merely for justice for the public. How were they to get redress In former times, in strict conformity with the letter of the constitution, our ancestors had wisely provided for that redress by appointing what was termed a committee of courts of justice. It was established in order that the subject might have recourse to it for redress. But even this committee was a thing unknown to the legislature now. The oldest officers of the House had not the least recollection of the sitting of such a committee, therefore that mode of obtaining redress was now entirely done away. In cases of appeal, in the highest court in the kingdom, tardy was the progress of justice there, for the reasons before stated. He was informed that at this time there were 300 appeals waiting for hearing in the order and course in which they were set down. The number of causes heard ill one year were not more than thirteen of course, unless some provision was made by the legislature for the disposing of them, 20 years would not be sufficient time for hearing them. Did not this circumstance call for a remedy for the evil It might be said, what hopes could he entertain of obtaining redress for the subject, when men of splendid talents and great abilities could not avert the evil complained of To this he would reply, that his duty told him something must be done and when he I recollected the promise made to him in May, since which a period of eight months had passed, and things remained in the same state, he could not but feel that it was necessary this House should at least appoint a committee of inquiry. The great fatigue which the Lord Chancellor had undergone, both in the House of Lords and the court of Chancery, was such, that only one cause had been heard, and that was not decided. With the assistance of the Master of the Rolls, the list of causes was so great, that more than one hundred were in arrear. Some of the cases which had been decided, from the very long time they were in court, involved much of hardship and distress to the parties concerned. He would instance one the case of Miles, in which a widow claimed under a testamentary bequest of her husband, and the question which arose out of that bequest was, whether it did not bar her dowry. In the agitation of that question, a period of from 12 to H years had elapsed, in the course of which the widow was reduced to the utmost distress, and the decision was not yet known. Another case was that of children claiming under a will, and entitled to a marriage settlement. Another, was that of suitors claiming a beneficial interest in leases. It had happened that before the decision of the suit the leases had expired, consequently the party interested was deprived of his right. In other cases of tenantry for life, the tenant had died before the decision of the court. These were some of the cases of hardship. Would it, then, be too much to ask for redress In addition to these grievances, he would state, from the list of cases in arrears which he had gathered from two books, published by a Mr. Beck with and a Mr. Grant, two cases of appeal, the one, that of an English writ of error the other, that of a Scotch writ of error. In the latter case, though the lords of session had made a decree in favour of the party, in 1805, yet he was served with a writ of error, and the business came before the House of Lords, and remained as yet undecided. The respondent, an ensign in the army, was in consequence, by by being kept out of his right, reduced to great distress, and but for the kindness of some friends, who knew his claim to be founded in justice, and procured for him an ensigncy, he must have been literally starving. The other case was that of two ladies of the names of Bacon and Wren, entitled to property, but of which a person named Clayton claimed three fourths. This case was heard in a court of law in 1801, and they got a verdict in their favour. Clayton, however, put in his writ of error, and brought the subject before the House of Lords. There it had continued ever since. The unfortunate ladies were at a very advanced period of life, and by this conduct of Clayton debarred the enjoyment of their right not only for the present, but perhaps eventually. The House, he was sure, would do something to remedy the evil, something to expedite the business, because if they did not, they would by their refusal be doing what my lord Coke reprobated, denying of justice. The hon. gent. did not mean to impute to any one person in the courts of equity any dereliction of duty on the contrary, from the highest to the lowest they most conscientiously discharged their duty. The Lord Chancellor, with the most scrupulous attention to the interests of the public, selected the most respectable men to fill the offices. But though the head of that court were the most upright and conscientious judge that ever sat there, yet it was possible that solicitors might not be the most active. It was therefore the duty of the legislature to supply the deficiency, and appoint one or two more judges to dispose of the business. He trusted that it could not be said, that in moving for a committee he was running a race with the House of Lords. No such thing. All he wished was, that the House would, by the appointment of a committee, ascertain what number of appeals were really before the Lords, which they might learn by inspecting the Journals of that House that being done, he would next desire that the committee should ascertain what number of causes had been disposed of in the court of Chancery in the last five years. This was the object which he had in view, and it was not an answer to him to say that it had been made in another place fourteen days ago. He did assure the House, that he never had a Chancery suit, nor would he have one. He would rather put up with the loss of 2 or 3,000 l . than run the risk of a decision. The hon. gent. then moved, That a Committee be appointed to inspect the Journals of the House of Lords, to ascertain the number of Appeals now before that House, and to report the same to this House. The next motion which the hon. gent. had to make, he observed, was to ascertain the number of motions and questions decided and heard in the court of Chancery during the last five years, and the arrears of business in that court. On the question being put,",LIB,mp,none,uk.proc.d.1811-03-07.5.1.1,uk.proc.d.1811-03-07,2086,2,1,10,1810-11-01,4.5,86
1811,1811-03-07,appeals in the house of lords and suitors in chancery,mr adam,adam,w adam,80,"wished to state his opinion upon the question, an opinion which he had formed four years ago when the bill was before parliament respecting the Scotch Courts. He did not agree either with the right hon. gentleman, or his hon. friend.I he grievance of delay was very manifest the delay in cases of appeal which came from Scotland, was more seriously felt than in this kingdom. With respect to the cases in the court of Chancery, he agreed with his hon. friend, that the noble lord evinced great anxiety to do justice to all parties, in administering the duties of that court but it was certainly true that dilatoriness had arisen to a great height, and this without imputing blame to any one officer of the court. It was not so in the common courts of judicature there more of dispatch took place in less time, and it was so from the very nature of the courts. In regard to cases of appeal, much remained yet to he done before even justice could be administered. Not agreeing, however, with the right hon. gentleman, and wishing that this House should not appear to abandon the duty cast upon it, and having a concurrent duty to perform with the other House, he should conceive that the best way to decide would be by adjourning the debate for three weeks, that in the event of the decision of the other Committee not being satisfactory, the business might be resumed in this House. The hon. and learned gent, moved, That the debate be adjourned for three weeks.",LIB,mp,none,uk.proc.d.1811-03-07.5.1.3,uk.proc.d.1811-03-07,266,2,1,10,1810-11-01,4.5,87
1811,1811-03-07,appeals in the house of lords and suitors in chancery,mr simeon,simeon,j simeon,86,"vindicated the Lord Chancellor from what he thought a stigma cast upon him by the hon. gentleman, by the observations he had made. The public would be deluded if they were allowed to think that blame was imputable to the Lord Chancellor. From the statement of the hon. gentleman, it would appear as if the noble lord did not devote much time to the suitors of his court, but rather attended to politics. There was a vast variety of judicial business which the public knew nothing of, such as demurrers, bills of exceptions, c. which the noble lord was obliged to attend to. When the hon. gentleman talked of only one cause being heard, he was not correct and he certainly had not done the noble lord justice in quoting from a publication in which the author had misstated and misrepresented the cases, and had charged the court of Chancery with making use of the money of suitors in building a register office, and some other buildings for the convenience of the officers of the court. With respect to the motion, he should vote against it, because the matter was taken up in another place.",C,mp,none,uk.proc.d.1811-03-07.5.1.4,uk.proc.d.1811-03-07,197,2,1,10,1810-11-01,4.5,88
1811,1811-03-07,appeals in the house of lords and suitors in chancery,sir samuel romilly,s romilly,s romilly,100,"declared, that if the question of adjournment should not be carried, he should vote for the motion of his hon. friend and he was desirous of stating his reasons for giving the vote which he should give on this occasion. The motion would not convey, either directly or indirectly, any mark of censure upon the noble and learned lord, as the hon. and learned gentleman opposite had just supposed and he did assure the House, that nothing could give him greater concern than to be thought to give his consent to any motion which could in any way be construed into a desire to reflect upon the conduct of that noble and learned lord. No man had experienced more uniform acts of kindness than himself from the noble and learned lord. Indeed, his general attention to the bar, his conciliatory demeanor, and his strict love of justice, had endeared him to all the gentlemen who practised in that court. A man more eminently qualified, in point of talents and learning, for all parts of his profession, he knew not and he most firmly believed that he never had his equal, in point of anxiety, to do justice to the suitors of the court. If he had any defect, it was an over anxiety in that respect. That being his opinion, it could not be imputed to him, sir Samuel that he wished in any thing he might say, to reflect on the character or conduct of the noble and learned lord but when it was notorious that great and crying grievances really existed, would it not be as his hon. friend had justly said, a denial of justice, not to inquire into them The fact was, that from the great pressure of business within the last two years, causes had stood for that time in the Lord Chancellor's paper for hearing, without having yet been heard. Was not this period of delay a sufficient ground for inquiry In the House of Lords the delay was of a much greater length. In one cause, which was that of a copy right, which had been before the House some years from the court of session, at the time the decision was known, the interest had ceased, for the period of the right fourteen years had expired. Another man who was about to present a petition was pining in gaol. With respect to the question, the first thing to be done was to ascertain the cause of the evil complained of that being done, then to provide a remedy either of a permanent or of a temporary nature. Whether that could be done but by making an addition to the judicial officers, or in whatever other manner, was the subject for after discussion. He much doubted whether the increase of causes since the time of my lord Hardwicke, was greater or not. The case of bankruptcies was certainly a great evil. The number of commissions sealed in the last year was as many as in the preceding year. A commission in that respect might assist the Chancellor, and by affording a temporary remedy, get rid of the press of business of that nature. The right hon. gent. had stated that inquiry was going on, but he had not stated whether any plan was ma tured, or whether it was in the contemplation of any one to bring forward a plan. At the same time he admitted to the right hon. gent., that it was a question which involved great difficulties. If nothing was projected but a committee, nothing then had been done for upwards of ten months, though much had been promised. It was the duty of this House to make the inquiry and not to wait for any result of proceedings in another place. This House was the proper channel for investigating public grievances, and they must not be stopped because a committee in another place were thinking about them.",LIB,mp,none,uk.proc.d.1811-03-07.5.1.5,uk.proc.d.1811-03-07,660,2,1,10,1810-11-01,4.5,89
1811,1811-03-07,appeals in the house of lords and suitors in chancery,mr taylor,taylor,w taylor,86,"agreed in the amendment of his hon. friend, but complained that the arguments of another hon. friend of his were rather directed against a book which he did not write, than against any thing he had said. He quoted some additional cases of delay, and disclaimed any intention to cast the slightest reflection upon his noble friend who was placed at the head of the court of Chancery.",C,mp,none,uk.proc.d.1811-03-07.5.1.8,uk.proc.d.1811-03-07,70,2,1,10,1810-11-01,4.5,90
