"","id","text","doc_id","Year","Name","who"
"11","19941_M33_referat","jeg bekymrer mig naturligvis også meget om de stramninger, der er på arbejdsmarkedsområdet, på rådighedsområdet og mange andre steder, men de argumenter, som socialdemokratiet bruger for dem, bekymrer mig egentlig langt mere. de bruger argumentet, at hvis man ikke gør dét nu, vil man nå en situation, hvor der kunne opstå misbrugsproblemer, hvor der ville kunne opstå flaskehalsproblemer, og hvor der ville blive problemer med mangel på arbejdskraft. jamen det er da en uforskammethed over for de 300.000 arbejdsløse at antyde, at vi nu skulle være nået det korrekte niveau for arbejdsløsheden. der er ikke noget arbejdskraftmangelsproblem i dagens danmark, og derfor er det ikke nødvendigt at lave de stramninger. dét er helt urimeligt. det er af politiske grunde, man har valgt at gøre det. når vi taler om orlovsordningerne, er det også helt korrekt at snakke om forringelse af orlovsordningerne. jeg kender da ikke andre steder, hvor man iværksætter et forsøg, konstaterer dets eventyrlige succes og derefter smider det væk. det kan ikke være rigtigt. der er tale om forringelser, og det er noget, man gør med vilje, fordi man har ønsket at lave forlig til den anden side. i lighed med den forrige taler vil jég også gerne efterlyse de fortræffelige ting, der er kommet ud af forliget, det, man har fået for det, man har solgt. 1871",474308,1994,"Jette Gottlieb","Gustav"
"12","19951_M14_referat","det var andre tider i salig aksel larsens tid: han forstod trafikken! siden den tid er det jo gået jævnt tilbage for sf, når der er tale om motorveje, som trods alt er det mest sikre, vi kan bygge i dette land. derfor er det også helt naturligt, at en så erfaren politiker som hr. tommy dinesen i bemærkningerne til forslaget giver udtryk for en sådan indstilling, at det godt kunne se ud, som om aksel larsen var kommet tilbage, nemlig at det blot er i nordjylland, man ikke vil have motorveje, og at man nu vil se på svendborg, odense, odden og holbæk og måske flere andre steder, men bare ikke nordjylland. men vi hopper ikke på den. de få gange, sf har stemt for motorveje i dette land, kan tælles meget, meget hurtigt. hvor er illusionerne om nordic link? det radikale socialdemokratiske udspil, som egentlig startede i nordjylland, hvor er det blevet af? sf deltog i nordisk råd og var et af de partier, der var indstillede på at fremme disse projekter mellem de skandinaviske lande og centraleuropa - ikke blot for skibsfarten og for jernbanerne, men også for motorvejsbyggerierne. derfor vil jeg gerne igen slå fast - således som vi gjorde det - at vi også i dag tager afstand fra enhver form for udskydelser af projekter, som vi er gået ind i. så kan fru sonja mikkelsen tale om dårlig planlægning og alt muligt andet, der er sket i årenes løb. dét blev ændret i 1988, og havde man truffet de afgørelser i nordjylland, der var nødvendige, havde det også været færdigt. de skiftende trafikministre har alle sammen gjort deres, og det kan fru sonja mikkelsen ikke kritisere nogen for - ud over at man måske skulle have haft en lille smule mere -beslutsomhed i den socialdemokratiske gruppe. men vi står ved aftalen, og vi afviser sf s forslag.",587221,1995,"Kaj Ikast","Gustav"
"13","19941_M87_referat","vil ministeren redegøre for årsagen til, at administrationsbidragene i de 2 konkurrerende a-kasser, danske næringsdrivende og selvstændige erhvervsdrivende, er så lave?« begrundelse det forekommer umiddelbart mest nærliggende, at årsagen skal findes i, at der er en konkurrence, der gør, at a-kasserne er nødt til at konkurrere på bl.a. kontingentet, men der kan også være andre årsager, som ministeren måske har kendskab til. svar 2 5 95 arbejdsministeren jytte andersen : indledningsvis skal det bemærkes, at administrationskontingentet er afhængig af a-kassens udgiftsniveau, der består af mange individuelle faktorer, f.eks. struktur, fagligt område, ledig- 5570 onsdag den 10. maj 1995 spm hedsfrekvens, serviceniveau, beliggenhed, antal afdelinger m.v., hvorfor administrationskontingentet fastsættes forskelligt i de enkelte kasser. dette gælder også for de to a-kasser for selvstændige. det kan endvidere anføres, at a-kasserne selv vælger visse omkostningsfaktorer såsom prioritering af serviceniveau og information til medlemmerne, ligesom a-kasserne kan vælge meget forskellige lokalefaciliteter. kassernes dispositioner kan således være af meget forskelligartet karakter, som har indflydelse på fastsættelsen af administrationskontingentets størrelse. de to a-kasser for selvstændige har fastsat et lavt administrationskontingent, hvilket dog også er tilfældet i enkelte a-kasser for lønmodtagere. i øvrigt er a-kasserne private foreninger, der inden for rammerne af arbejdsløshedsforsikringsloven selv fastlægger deres administration, dog således at administrationsudgifterne skal holdes på et forsvarligt niveau, jf. § 9 i bekendtgørelse nr. 927 af 14. november 1994 om tilsynet med de anerkendte arbejdsløshedskassers økonomi og regnskabsvæsen m.v. der kan således ikke peges på enkelte specielle elementer som årsag til forskellen i de to a-kassers administrationskontingent i forhold til de øvrige a-kassers. spm. nr. til indenrigsministeren 25 4 95 af: : vil ministeren redegøre for, hvorfor en lang række røde korsmedarbejdere på flygtningecentrene er sagt op?« begrundelse på bl.a. flygtningecentret i tåsingegade i københavn er røde korsmedarbejderne sagt op. spørgsmålet er derfor, hvordan fremtiden ser ud for det pågældende flygtningecenter og andre centre i samme situation. samtidig er det blevet oplyst, at flygtningene skal betale en husleje på 1.576 kr. pr. person, hvilket ikke umiddelbart kan lade sig gøre for de økonomiske midler, flygtningene normalt har adgang til. samtidig forekommer det at være en særdeles høj husleje. svar 2 5 95",547768,1995,"Tom Behnke","Gustav"
"14","19951_M70_referat","er ministeren opmærksom på, at beskatningen af godtgjorte afholdte rejseudgifter i forbindelse med kurser, som kræver, at man er borte fra hjemmet, i særlig grad rammer de ledige, fordi der ved sådanne kurser normalt ikke kompenseres med en højere godtgørelse, og vil ministeren bidrage til at rette op på denne urimelighed?« begrundelse tilsyneladende har ministeren i sit svar på spørgsmål nr. og tilsvarende skatteministeren i sit svar på spørgsmål nr. ikke været opmærksom på, at der normalt ikke kompenseres for en ledig person fra bornholm eller aalborg, der er på f.eks. et 14-dages-kursus i københavn, og som derfor skal have rejser frem og tilbage. ministeren skriver i sit svar afslutningsvis: der er derfor som anført af spørgeren forskellige beskatningsregler for henholdsvis ledige og beskæftigede, der deltager i uddannelse. det er imidlertid min opfattelse, at man ved at diffe- 5251 rentiere i satserne har kompenseret for denne forskellighed.« skatteministeren svarer på tilsvarende måde: for at udligne denne forskel har arbejdsministeriet, for så vidt angår amu-kurserne, hvor der deltager både arbejdsløse og beskæftigede, fastsat en højere befordringsgodtgørelse for ledige, således at godtgørelsen efter beskatning er nogenlunde af samme størrelse.« men det er da ikke rigtigt i alle tilfælde og f.eks. ikke, når et kursus afholdes i københavn, hvor en ledig fra bornholm og aalborg deltager, hvor der ikke er tale om daglig rejse frem og tilbage. derfor dette fornyede spørgsmål i forlængelse af svarene på spørgsmål nr. og 1433. svar 1 4 96 arbejdsministeren jytte andersen : i forbindelse med deltagelse i uddannelse finansieret af f.eks. lov om arbejdsmarkedsuddannelser og lov om en aktiv arbejdsmarkedspolitik kan kursusdeltagere få befordringstilskud kilometertilskud i forbindelse med den daglige transport mellem bopæl og uddannelsessted. befordringsfradraget gælder derimod ikke ledige. for at udligne forskellen mellem de beskæftigede og ledige kursister er der fastsat en højere befordringssats for kilometertilskuddet for ledige kursister, jf. besvarelsen af spørgsmål nr. . såfremt kursisten er indkvarteret i forbindelse med kursusdeltagelse, kan kursisten i forbindelse med kursets begyndelse og afslutning samt i forbindelse med weekender enten få befordringstilskud kilometertilskud ved privat befordring eller få godtgjort de dokumenterede faktiske udgifter til befordring med billigste offentlige transportmiddel. godtgørelse af dokumenterede faktiske udgifter er skattepligtig indkomst på samme måde som kilometertilskuddet i henhold til de nugældende regler. spørgsmålet om den skattemæssigge behandling af befordringstilskud overvejes fortsat. 5252 onsdag den 10. april 1996 spm spm. nr. til miljø- og energiministeren 15 3 96 af:",677916,1996,"Aage Frandsen","Gustav"
"15","19951_M53_referat","vil ministeren offentliggøre den til eleverne udleverede prøveeksamen med tilhørende løsning ved revisoreksamen i faget skatteret 2 og erhvervsjura?« 홢v begrundelse de modtagne svar på spørgsmål nr. og nr. kan ikke være korrekte, da opgavetekst og opgaveløsning ikke passer sammen. opgaveteksterne opererer med andre årstal end løsningen, ligesom der i opgave 1 er forskellig lagernedskrivning i opgavetekst og løsning. i opgave 1 er der ligeledes i opgaveteksten 5 spørgsmål, men i besvarelsen 6 svar. opgavetekst og løsning bedes fremsendt i den originale dsi-tekst, som opgavekommissionsmedlem marianne mikkelsen har oplyst i sit brev af 31. oktober 1995 til undervisningsministeriet. for at sikre at det er den originale opgavetekst og løsning, der offentliggøres, bedes ministeren indhente materialet hos én eller flere af de 41 indberettede elever. svar 1 2 96",649616,1996,"Frank Dahlgaard","Gustav"
"16","19961_M38_referat","hvis de projekter, hr. jes lunde nu omtaler her, ikke hver for sig kan samle flertal i folketinget, skal de jo ikke gennemføres. noget af det, der er helt barokt urimeligt ved satspuljeforliget, er, at der kommer projekter igennem - f.eks. sidste år det projekt med at give penge til ung pige i huset, som venstre ville have - der aldrig var blevet vedtaget i folketinget i åben debat. 2830 onsdag den 18. december 1996 det er da også udemokratisk. ikke alene tager man penge fra dem på overførselsindkomst, det er også en udemokratisk ordning. den må laves om. kort bemærkning .",782690,1996,"Frank Aaen","Gustav"
"17","19961_M28_referat","hvilke skridt har ministeren taget - eventuelt i samarbejde med justitsministeren - for at sikre, at asylansøgere, der har fået afslag på opholdstilladelse, rent faktisk forlader danmark og ikke fortsætter opholdet under jorden« med falsk identitet?« 1946 i skriftligt besvarede spørgsmål begrundelse ifølge morgenavisen jyllands-posten den 12. november 1996 er omkring 30 tamiler, der har fået afslag på opholdstilladelse i danmark, gået under jorden. de pågældende skal efter sigende have opnået støtte hos de tamilske tigres netværk, men som blandt andet citra rajendramsagen viste, er der også danske grupper, som af politiske grunde eller ud fra naivitet og uvidenhed er parat til at yde støtte til asylansøgere, der har fået afslag på opholdstilladelse ud fra de gældende regler. der er mange andre etniske grupper end tamiler, der er i samme situation, og deres tilstedeværelse kan i adskillige tilfælde være en fare for landets sikkerhed, hvis de pågældende ernærer sig af almindelig kriminalitet eller hvis de har tilknytning til internationale terrororganisationèr, som anvender danmark som base for terroristisk virksomhed i udlandet eller til pengeafpresning. spørgeren har også en mistanke om, at de pågældende senere under anden identitet kan have held til at søge og opnå permanent opholdstilladelse. svar 22 11 96",761749,1996,"Inge Dahl-Sørensen","Gustav"
"18","19951_M74_referat","jeg vil sige til hr. ole vagn christensen, at jeg ikke har talt om nogen hallelujasituation. jeg har med hensyn til de selvstændige kun forholdt mig til det, som hr. ole vagn christensen sagde fra talerstolen. det synes jeg var helt i orden, og det har jeg altså ikke yderligere kommentarer til: jeg konstaterede det kun. men det, som jeg har lyst til at knytte kommentarer til, er de netop faldne bemærkninger om satspuljen. det er da ikke nogen nyhed, at det er således, at vi alle sammen sidder omkring bordet og kommer med forslag. det er klart, at socialdemokratiet kommer med forslag, der tilgodeser én gruppe, vi kommer med forslag for en anden gruppe osv. sådan er det, og det er der ikke noget galt i. det var altså kun bemærkningen fra talerstolen, for så vidt angår de selvstændige, jeg forholdt mig til. så talte hr. ole vagn christensen også om fodboldspillerne, men det er ikke noget særlig dybsindigt. det er bare en konstatering af, at vi igennem adskillige år har prøvet at skabe denne helt fornuftige ligestilling, at også fodboldspillere, der har fodbold som erhverv, kan komme i a-kasser. det er da muligt, der er lavet en masse notater og forslag, som socialdemokratiet har vurderet, men den model, der ligger her, synes vi er meget naturlig. det glæder vi os over, og derfor tilslutter vi os lovforslaget. så jeg forstår slet ikke, at hr. ole vagn christensen forsøger at komme med undskyldninger. der er jo ikke nogen undskyldning, der er bare lidt forklaring. socialdemokratiet har sagt, at det af en lang række grunde ikke ville være med til det, men er nu så kommet til fornuft, fordi man selvfølgelig kan se, at argumenterne taler for, at alle lønmodtagere får adgang til optagelse i en arbejdsløshedskasse, uanset om de er beskæftiget inden for en kasses faglige område eller ej. det er så enkelt, at der slet ikke er grund til de mange korte bemærkninger. vores holdninger er forskellige, og at vi fra venstres side glæder os over, at socialdemokratiet er kommet til fornuft, kan jeg ikke se skulle give anledning til så mange bemærkninger. onsdag den 17. april 1996 og kort bemærkning .",684109,1996,"Helge Sander","Gustav"
"19","19961_M92_referat","jeg vil godt takke for svarene om behandlingshyppigheden, som ikke var noget, jeg spurgte om, men sige, at jeg kunne godt tænke mig, hvis jeg kunne få svar på de to ting, jeg lige spurgte om. når jeg læser dagsordensforslaget, kan jeg se, at resultatet af udvalgsarbejdet indgår i det kommende arbejde med en ny pesticidhandlingsplan. jeg kan også læse, at der er noget med, at den kemikalieredegørelse, der kommer, skal indgå heri. mit spørgsmål er: har de radikale allerede besluttet sig for, at udfasning af pesticiderne skal ske inden for de næste ti år, for så er det jo besluttet, hvad det skal ende med, uanset hvad udvalget kommer med af undersøgelsesresultater. er det også sådan, at de radikale har besluttet, at pesticidafgiften skal forhøjes, for så er det jo også noget, der allerede er besluttet, inden vi ser, hvad udvalget kommer med af resultater. det er dog underligt, at vi står med et dagsordensforslag, der helt tydeligt siger, at vi afventer, hvad der sker, og alligevel skal vi høre, at de radikale igen og igen siger, at det har vi besluttet. kan jeg ikke godt få bekræftet, om det er de faktiske forhold, eller det ikke er det. kort bemærkning .",798148,1997,"Hans Christian Schmidt","Gustav"
"20","19961_M80_referat","jeg kunne såmænd nøjes med at henvise til, hvad jeg sagde i mit ret udførlige første indlæg, for jeg mener faktisk, at de spørgsmål, der stilles her, er besvaret i mit første indlæg. jeg har sagt vedrørende søjle 2 og søjle 3, at opstår der under forhandlingerne en situation, der anfægter vore forbehold, ja, så vil vi sikre forbeholdene, forbeholdenes gyldighed, forbeholdenes opretholdelse. og derfor er vi ikke på vej ind i en åleruse og slet ikke på en glidebane. jeg er i øvrigt ikke helt sikker på, at det kan lade sig gøre at være på vej ind i en åleruse på en glidebane. det kan være, det kan, men jeg har aldrig set nogen være det, og det er vi altså heller ikke. til hr. kent kirk: det er rigtigt, at observatører kan deltage i weu-operationer. det, jeg sagde, var, at weu somme tider er for snæver en ramme. det viser sig jo gang på gang i disse år, at når der skal foretages en indsats, så er det ikke kun de nuværende vesteuropæiske medlemslande af weu plus observatørerne, der er brug for. der er jo netop brug for at hente lande, som ikke er med i den kreds, ind til at løse opgaver - der er i øvrigt også somme tider brug for, at rusland og usa er med til at løse opgaverne - og det udelukker man ved at bruge weu-rammen. det var det, jeg mente. hr. kent kirk har fuldstændig ret i, at der er en række medlemslande, der har et ønske om at aktivere weu, men det er altså ikke den danske holdning, og det argument her er jo en af grundene til, at weu rent faktisk har vist sig ikke at være en særlig velegnet ramme for løsning f.eks. af fredsbevarende opgaver. weu er i dag ikke med i nogen fredsbevarende opgaver. det har været lidt med ved blokaden over for serbien: det er ophørt. det var med i mostar med træning af en politistyrke: det er ophørt og overgået til andre. til fru charlotte antonsen vil jeg sige: det er ikke tilfældigt, at det hollandske formandskab endnu ikke er kommet med et forslag om, hvor- 5928 fredag den 18. april 1997 dan man skal integrere schengen - hvis man skal det. det er, fordi det er svært. der er flere måder at gøre det på, og de juridiske og praktiske konsekvenser vil være forskellige, alt efter hvilke modeller det hollandske formandskab vælger at bruge. og derfor bliver denne diskussion i dag lidt luftig, fordi vi ikke har foran os, hvad formandskabet vil foreslå, og i øvrigt heller ikke har fået markeret, hvorledes andre landes præcise reaktioner vil være. kort bemærkning .",795572,1997,"Niels Helveg Petersen","Gustav"
"21","19972_M26_referat","de forslag, som regeringen har fremsat om ændringer for erhvervslivet, er ikke særlig rare hverken for erhvervslivet eller for os, der skal behandle dem. dels pakker man forslagene ind i et signal om, at man vil sænke selskabsbeskatningen, hvad der selvfølgelig kan være umiddelbart positivt, men sagen er jo, at pengene så rigeligt hentes ind igen fra erhvervslivet selv. samtidig mener vi også, at den fordeling, der sker inden for selskabsbeskatningen, inden for beskatningen af virksomheder, bliver skævvredet i den forstand, at de mindre, selvstændige virksomheder kommer til at løfte en uforholdsmæssig stor del af byrderne ved de forslag, regeringen har fremsat. 1587 derfor synes vi grundlæggende ikke om den måde, det er skruet sammen på, og vi mener, at det for nogle små virksomheders vedkommende vil skabe mere bøvl, hvad der heller ikke er af det gavnlige. derfor er det samlet set en forringelse, der kommer til at ske med forslagene, når man både fordyrer det for det erhvervsliv, som skal tjene pengene hjem og sørge for, at vi har en betalingsbalance, der ser bare så nogenlunde ud, og inden for sektoren ændrer det i en forkert retning. endelig skal jeg sige, at det punkt i forslaget - som en tidligere ordfører har sat navn på hvor man for en enkelt branches vedkommende siger, at der skal gælde særlige regler, synes vi er mærkværdigt. vi synes, det er en underlig måde, regeringen har skruet skattesatsen sammen på i forhold til a.p. møller, som der jo er tale om. derfor kunne vi godt tænke os, at regeringen redegør mere for, hvad baggrunden egentlig er for, at man har lavet den konstruktion, man har valgt. vi synes ikke, den er særlig hensigtsmæssig, og vi synes i bedste fald, at det må være en strøtanke fra regeringen, der har sneget sig ind, som man, når man får det tænkt godt igennem, vil fortryde og derfor forhåbentlig får ud af forslaget. samlet set kan vi ikke støtte forslagene, som de ligger nu. der skal ske en hel del ændringer for, at de vil kunne opnå dansk folkepartis støtte. kort bemærkning .",645,1998,"Kristian Thulesen Dahl","Gustav"
"22","19972_M18_referat","jeg vil godt spørge hr. ole vagn christensen, om han ikke er enig i, at a-kasse-systemet nok er noget af det mest indviklede, der eksisterer, idet det antal blanketter, der findes, og som a-kasse-medarbejderne skal forholde sig til, nærmer sig de hundrede - jeg husker ikke det aktuelle tal - og der løbende kommer cirkulærer og bekendtgørelser fra ministeriet, som bliver oversat til almindeligt menneskesprog i a-kasserne, og som de også skal forholde sig til. og det er alt sammen noget, der bliver lavet i embedsmandssystemet, og derfor tror jeg faktisk, det ville være et utrolig flot og godt input, hvis folk udefra, som ser på det med brugerøjne eller i hvett fald har kontakt med brugerne i dagligdagen, bl.a. fra folketingets partier, kom med i det politiske følgearbejde. det tror jeg ville være gavnligt for systemet. kort bemærkning .",810352,1998,"Ole Sohn","Gustav"
"23","19971_M45_referat","de tidligere ordførere har været venlige og positive. nu er jeg sådan lige kommet ind i det her som suppleant, men loven hedder altså forslag til lov om ændring af lov om støtte til jordbrugets strukturudvikling osv. i hvert fald overskriften tyder jo på yderligere støtte, og støtte til strukturudvikling kan være mange ting. når folk sådan i daglig tale snakker om strukturudvikling, er det jo som regel noget om, at det går for stærkt, at der bliver nedlagt for mange landbrug, og at nogle landbrug bliver for store, så hvis det også kan dreje sig om, at der skal gives yderligere tilskud til det, er vi imod. og så står der i den anden del af overskriften: og til økologisk produktion inden for jordbrug og fiskeri. hvis det er yderligere tilskud til økologisk produktion, er vi også imod. vi ved jo, at de, der i dag omlægger til økologisk landbrug, kan få ca. 5.000 kr. i tilskud pr. ha. vi kunne høre i radioen her til middag, at enhedslisten har fået et ordentligt fodaftryk med ind i den nye pesticidafgift, sådan at en meget stor del af det provenu, der kommer ind her, yderligere skal tilføres økologerne, så det bliver 5.000-6.000 kr., de kan få pr. ha. så mener jeg, vi er kommet derud, hvor det er blevet for attraktivt at gå over til økologi, for så er det ikke altid, at det er produktibnsmåden, man stiler efter, men mere tilskuddet. vi har ikke noget imod økologi. vi mener bare, at det skal være udbud og efterspørgsel, der bestemmer. der skal i hvert fald ikke være mere tilskud end til andre landmænd. så vil jeg så sige for ikke at være for negativ, at vores politik er, at de steder, hvor der er mulighed for tilskud fra eu, skal dansk landbrug selvfølgelig kunne få tilskud på lige fod med alle andre landmænd inden for eu, for vi er jo selv med til at betale, men hvis det her går ud over de tilskud, som eu giver generelt, er vi imod. derfor vil jeg godt lige afsluttende sige til ministeren, at jeg altså ikke helt forstår lovforslagets nødvendighed, for hvis det kun drejer sig om de ting, som man i forvejen kan få tilskud til, altså braklægning, miljøfølsomme områder og bestemte afgrøder, man skal dyrke osv., behøver man vel egentlig ikke at lave en ny lovgivning om det, for det har der jo været tilskud til i de sidste 20 år. jeg vil godt lige have ministerens kommentar til, hvorfor det i det hele taget er nødvendigt at lave en ny lovgivning på området.",806987,1998,"Aage Brusgaard","Gustav"
"24","19972_M13_referat","i forbindelse med de fortsatte forhandlinger i oecd om en multilateral aftale om investeringsbeskyttelse er det for socialdemokratiet af helt afgørende betydning, at den beskyttelse, som udenlandske investeringer får ud fra prini cippet om ikkediskrimination ikke kommer til at stå alene. gennemsigtige og klare internationale spilleregler for de internationale investorer, 693 hvor et antal internationale aftaler - vel omkring en 1800 bilaterale nationale aftaler mellem landene - vil kunne samles i en mai-aftale, giver åbenlyst virksomhederne, vel her ikke mindst de store transnationale selskaber og andre investorer, en kæmpefordel og nogle klare rettigheder. en mai-aftale vil således sammen med de globale handelsaftaler i verdenshandelsorganisationen wto yderligere være et led i den stigende globalisering. hvis globalisering og økonomi ikke skal føre til en yderligere social skævvridning af udviklingen internt i mange lande og hægte de fattigste udviklingslande af den globale udvikling, medføre at grundlæggende rettigheder og standarder selv i industrilandene risikerer at blive underminerede, og at miljøet ødelægges, er det af afgørende betydning, at det klart fremgår af en multilateral aftale om investeringsbeskyttelse, at der også følger en forpligtelse med til at respektere de fundamentale arbejdstagerrettigheder på grundlag af ilo-konventionerne, at respektere de internationale aftaler og regler, der er indgået og indgås på internationalt plan, samt principperne om økologisk bæredygtighed, at landene i øvrigt selv kan holde og fastsætte deres standarder og regler for arbejdsmarked, miljøpolitik osv., såfremt der ikke er tale om diskrimination, og at man ikke som land kan få en unfair konkurrencefordel ved at sænke sine standarder på bl.a. miljø- og arbejdsmarkedsområdet. der skal kort sagt sikres en mere retfærdig globalisering end den, som vi hidtil har været vidne til, og hvor der er balance mellem rettigheder og pligter. det kræver internationale spilleregler og aftaler. også i et globalt perspektiv må ovennævnte forpligtelser som led i en maiaftale anses som et middel til at presse på for arbejdstagerrettigheder og miljøregler inden for verdenshandelsorganisationen wto, hvor det hidtil har været noget vanskeligt. det er også afgørende, at der tages særlige hensyn til udviklingslandene, at de kan tilsluttes, og også at man, når de tilsluttes, tager hensyn til disse lande. det er for socialdemokratiet afgørende og vigtigt, at man ser nærmere på de vilkår og konsekvenser, som en mai-aftale kan få for udviklingslandenes sociale og miljømæssige udvikling, og at man vurderer disse nærmere som et led i den videre forhandling om aftalen. det er også vigtigt at understrege, at man, når man skal tage hensyn til udviklingslandene, 694 torsdag den 23. april 1998 ikke som undtagelser eksempelvis kunne forestille sig, at områder som eksportproduktionszoner kan fritages. jeg skal på vegne af socialdemokratiet, cd, kristeligt folkeparti, det radikale venstre, det konservative folkeparti, venstre og socialistisk folkeparti fremsætte følgende: forslag til vedtagelse idet folketinget henviser til betydningen for både i-lande og u-lande af klare, gennemsigtige internationale regler vedrørende beskyttelse af udenlandske investeringer på baggrund af princippet om ikke-diskrimination, opfordrer folketinget regeringen til at arbejde for indgåelse af en multilateral aftale om investeringsbeskyttelse mai , der: - respekterer princippet om bæredygtig udvikling og de internationale forpligtelser på miljøområdet, - ikke forhindrer almindelig national miljøregulering og sikrer, at dette ikke betragtes som ekspropriation, - respekterer fundamentale arbejdstagerrettigheder på grundlag af de i ilo vedtagne konventioner, - indeholder en forpligtende bestemmelse om, at det ikke er tilladt specifikt eller generelt at sænke standarder vedrørende miljø og arbejdstagerforhold for at tiltrække udenlandske investeringer, - er åben over for ikke-oecd-landes tiltrædelse af aftalen og sikrer, at udviklingslande vil kunne tiltræde aftalen på vilkår, der tager særlige hensyn til det enkelte udviklingslands særlige situation. regeringen opfordres endvidere til fortsat løbende at orientere folketingets europaudvalg om forhandlingerne vedrørende mai, samt til at fremme en bred offentlig debat med inddragelse af ngo er i danmark og internationalt.« forslag til vedtagelse nr. .",809603,1998,"Claus Larsen-Jensen","Gustav"
"25","19991_M32_referat","jeg vil godt kvittere for indenrigsministerens bemærkning om, at de problemer, der måtte være omkring boligplacering, skal løses. og kan de løses uden en lovændring, så skal det jo ikke være det, der er det afgørende for os. vi påpegede allerede, da loven blev vedtaget, at de problemer ville opstå, fordi vi mener, de følger af loven. men hvis der er andre måder at løse det på, så ser vi da frem til det. nu har vi jo lidt tid til at diskutere det, og så kan vi jo forholde os til det. så brugte indenrigsministeren ordet selvfølgelig« i forbindelse med, hvornår loven skulle virke fra. den skulle selvfølgelig« først virkefra 1. februar 2000. det er måske et stærkt ord, for det afhænger jo sådan set af én ting, nemlig hvad der er flertal for her i folketinget. og der afhænger det jo sådan set af, hvad socialdemokratiet og det radikale venstre beslutter. hvis det radikale venstre og socialdemokratiet beslutter, at den diskrimination, der har været, skal fortsætte en måned mere, ja, så kan de jo gøre det sammen med de borgerlige. de har også muligheden for at beslutte, at det ikke skal ske. kort bemærkning .",21605,1999,"Søren Søndergaard","Gustav"
"26","19991_M33_referat","betænkningen fra folketingets arbejdsmarkedsudvalg er blevet en smule kompliceret, og derfor er det nødvendigt at knytte nogle bemærkninger til den betænkning, som nu ligger på folketingets bord. for det første er der det lidt utraditionelle, at der er et ændringsforslag fra enhedslisten, som bliver støttet af de borgerlige partier. men det er velbegrundet. ændringsforslaget går ud på at dele forslaget op, så folketinget får mulighed for at tage stilling til elementerne hver for sig, og det er mit håb, at ændringsforslaget om denne deling bliver vedtaget. det andet ændringsforslag, som er stillet af arbejdsministeren, er netop blevet omtalt af venstres ordfører, og jeg er fuldstændig enig i de synspunkter, som hr. jens vibjerg fremførte omkring ændringsforslaget. man kan ikke bestride, at ændringsforslaget for en meget snæver personkreds indeholder forbedringer i forhold til det oprindelige lovforslag, og derfor vil tirsdag den 14. december 1999 vi naturligvis ikke stemme imod arbejdsministerens ændringsforslag. men vi vil altså heller ikke stemme for, for hovedforslaget er af en sådan karakter, at vi på ingen måde vil blandes ind i den uret, der hermed bliver begået over for de selvstændige erhvervsdrivende. de undtagelser fra den nye regel, som ministeren foreslår at der skal gøres, er, som jeg sagde før, for en meget snæver personkreds. det er mit indtryk, at de personer, som har udarbejdet ændringsforslaget, må være nogle, der ikke har større kendskab til, hvordan forholdene er i den virkelige verden, hvor de selvstændige erhvervsdrivende vil gøre alt, hvad de overhovedet kan for ikke at komme i den situation, at de bliver omfattet af de forhold, som ministeren tager med i sit ændringsforslag. vi har under behandlingen hørt mange argumenter, ikke mindst fra socialdemokratiske ordførere, i denne sag. argumenter, som vi har lyttet til, men som vi ikke mener overhovedet holder vand. det her drejer sig, som jeg sagde under førstebehandlingen, om, at arbejdsministeren skal opnå et ganske bestemt spareprovenu, og så har man indrettet et forslag, der giver det spareprovenu. og hvem skal man så ramme? naturligvis nogle personer, som i meget begrænset omfang hører til blandt de socialdemokratiske kernevælgere og formentlig heller ikke blandt kernevælgerne hos de partier, som støtter forslaget, i hvert fald ikke fremover. så siger de socialdemokratiske ordførere, at det i virkeligheden drejer sig om at skabe ligestilling, at det drejer sig om at skabe retfærdighed imellem de selvstændige erhvervsdrivende og lønmodtagerne. det må jeg på det kraftigste afvise. den argumentation holder ikke. det forekommer, som om de socialdemokratiske ordførere har den holdning, at det med at være selvstændig erhvervsdrivende måske ikke er direkte uhæderligt, men alligevel en lille smule suspekt, altså at der er mennesker, der som levebrød vil drive selvstændig erhvervsvirksomhed, er noget fremmed. nej, et almindeligt lønmodtagerjob, hvor man er medlem af sid, det kan man overskue. men det her drejer sig om ganske almindelige mennesker, landmænd, fiskere, købmænd, små håndværksmestre, som kan komme ud i en meget ubehagelig økonomisk situation af forskellige grunde. mennesker, som arbejder mange flere timer end gennemsnittet i den danske 2531 befolkning, mennesker, som har en lavere indtjening end gennemsnittet af den danske befolkning, vil man nu give et ekstra spark, fordi man ikke vil give dem den samme form for sociale sikkerhedsnet, som står til rådighed for lønmodtagerne. jeg kan ikke kraftigt nok anbefale folketinget at stemme imod dette hovedforslag fra regeringen. det er en oplagt uretfærdighed, en urimelighed, som vi vil blive ved med at argumentere imod, indtil nederlaget formentlig må stå os klart, når vi stemmer ved tredjebehandlingen. men det er stadig væk mit håb, at vi kan argumentere for, at det her forslag skal man stemme imod, og at et flertal i folketinget også vil stemme imod det. kort bemærkning .",21885,1999,"Knud Erik Kirkegaard","Gustav"
